"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"497097",126.481585433975,0.252141852280881,0.684021202852949,0.368617012497909,0.712413213100228,0.809749670081114
"19888",1.95697709143844,-2.97893808436724,1.57886619147799,-1.88675778887799,0.0591929109880818,0.129866415072749
"20671",50.5979096011351,-0.715043341816869,0.406916622104596,-1.75722323192064,0.0788797668791696,0.16258103540132
"27395",358.719720532762,0.470730167037133,0.15684434131765,3.00125693463038,0.0026886759577448,0.010643477298738
"18777",744.356910502922,0.752750999184686,0.164402195960575,4.57871620744774,4.67838425470826e-06,4.47199980891471e-05
"21399",1097.91010559132,-0.145877889051833,0.079668360406,-1.83106428083145,0.0670909491465828,0.142959926906831
"58175",45.8664687128132,-1.38550522198323,0.568637341805347,-2.43653576739164,0.0148287028728515,0.0430772115126501
"108664",1257.00000419197,0.891180054042015,0.107116840590426,8.31970070373478,8.81857095739022e-17,7.12854619446023e-15
"12421",1198.4460139211,0.37478113992296,0.200497888799752,1.86925230069268,0.0615877209487506,0.134040745507221
"319263",1468.98844156475,1.34326409104941,0.178516086271049,7.52461091383033,5.28775499241282e-14,2.7133080182807e-12
"59014",1055.15053367533,-0.676954842002634,0.197150774526015,-3.43369100948324,0.000595422521389921,0.00300563584150721
"76187",118.35809812309,2.33920411045381,0.540075363958982,4.3312549813538,1.48261868855469e-05,0.000123166582090491
"72481",17.0215197989908,1.70937988513236,0.616243700626094,2.77386995338964,0.00553938169436742,0.0194585660248282
"76982",21.4114875344842,2.3699886336466,0.544206398345928,4.35494444910972,1.33100667329254e-05,0.000112200200345553
"17864",253.645467880723,-0.996199162919529,0.267195995000842,-3.72834616370799,0.000192740508299481,0.00114769095809812
"70675",1093.34176020649,-0.305309318621757,0.203163198498527,-1.50277865714922,0.132896131388445,0.241397518363394
"73331",1.10670834315778,1.39799526290457,1.52267311326648,0.918119096426121,0.358556518242798,NA
"170755",138.093500802795,-0.412214232510279,0.250983676995039,-1.64239458695327,0.100508256012224,0.196065857430788
"620986",60.817983688654,-0.383697770326539,0.255868643309553,-1.49958887249164,0.133720931871983,0.24254730091493
"240697",2.97172337646655,1.24706352356998,0.864993171643517,1.44170331564643,0.149386087872536,0.264167606993058
"73824",245.390701726979,-0.796214900676708,0.190559360789599,-4.17830379666222,2.9369119670194e-05,0.000224685188211514
"266793",5.87413189713694,-0.774094692769277,0.651220474908454,-1.18868297695661,0.234564441800134,0.37023401178935
"100038398",21.2341151381482,0.385246179681589,0.675262076390871,0.570513572657074,0.568329419138192,0.696416952101018
"100039596",3.87596956589101,-0.372673609184028,0.946811231771152,-0.393609197566115,0.693869589632548,0.796703421018615
"69312",1.25976529276451,0.87227027597929,1.45566185037792,0.599225895597133,0.549022256540072,NA
"26754",1105.78097266904,0.0671657083141512,0.067488204376288,0.99522144550863,0.319628573727327,0.463326802884673
"211660",478.496448236009,0.0747516752228741,0.143684210299093,0.520249755121115,0.602889510819619,0.725508327784631
"211673",3055.97681575471,0.283042281281199,0.119768208454093,2.36325052311097,0.0181154189473481,0.0505592403633776
"329093",36.6168780920595,-0.278801501396347,0.391448267101319,-0.71223077179745,0.476321884776023,0.617345803220582
"109294",149.154655459351,-0.783369763027508,0.311471722452696,-2.51505901357219,0.0119012460797603,0.0359658175742568
"320492",3.54795470242536,-3.22642781783091,1.32451122760778,-2.43593844323857,0.0148532119376297,0.0431155644254983
"240725",270.79209167621,-0.667411832224277,0.324528082107502,-2.05656110833328,0.0397284625112588,0.0945567318952425
"240726",10.6469711557531,-1.71791063129123,0.709373446580048,-2.42172954115131,0.0154468421181857,0.044435399092987
"383491",7.46439594953619,-0.0382314754674626,0.686249134688414,-0.0557107813109612,0.955572210599049,0.974489647285604
"17978",2052.08685095272,0.0809327812867772,0.23580004570754,0.343226317212665,0.7314282076029,0.825058847916028
"72265",2815.77487129803,0.947768641427237,0.387013402376727,2.44892976730728,0.0143281383496051,0.0419119354268108
"212442",243.472178128606,1.1388667613065,0.197311832156788,5.7719131633299,7.83765066502867e-09,1.47449447102022e-07
"433273",1.85679625389042,1.20376766425815,1.23167769367209,0.977339827166367,0.328400942016905,0.472733930437898
"14048",197.327594001832,1.01780385638987,0.307793509834959,3.3067749119714,0.000943766935168961,0.00444703381775249
"17681",12.139939266512,-2.79006210243225,0.747113913580337,-3.73445341027267,0.000188123311106649,0.00112397805485015
"21749",182.716768236899,0.252539259067496,0.169194356689447,1.49259859494621,0.135542291371521,0.245235545609729
"226866",213.600967409755,-1.61618023329878,0.608482646944413,-2.65608270246435,0.00790542242336816,0.0259888009583819
"19989",10540.4920502145,-0.583980419556007,0.136948694566159,-4.26422771977494,2.00594786981677e-05,0.000160118656774802
"98711",947.082454860705,-0.733003987887295,0.317784050919923,-2.30661037193463,0.0210765508119798,0.0570866246977476
"29819",383.070319656394,0.196435636754984,0.120311469257835,1.63272577391612,0.102526684193218,0.199057310920743
"66799",503.202348336382,0.373924551082363,0.102962761434823,3.63164843164257,0.000281616604559982,0.00159687980478071
"67923",1578.89994427364,-0.147987383444368,0.0778466776880423,-1.90101090810071,0.0573005838603644,0.126624920244667
"329101",0.74781861642357,0.219210762759282,1.76852628815914,0.12395109093202,0.901354000106524,NA
"70397",484.136359291009,0.951367122483174,0.224166156391951,4.24402656402656,2.1954434609662e-05,0.000173586134834679
"17087",82.4074011015501,1.25777530150201,0.228012234847504,5.51626232839309,3.46285253429786e-08,5.66570040801063e-07
"57339",103.130527755499,0.14898387371971,0.26001293441817,0.572986394131087,0.566653906367827,0.694892913856306
"14545",5.78333062522611,1.70384233674407,0.791478179119855,2.15273444258285,0.0313395549743013,0.078506316925153
"94227",75.3202351411865,-0.901530729094828,0.534987702646102,-1.68514290073542,0.0919610043196357,0.183352366197827
"83691",172.463999531387,-0.676597017760143,0.378398795086642,-1.78805278067871,0.073767492782291,0.154125566472902
"21419",1143.90770972116,-1.48846195960127,0.680467383645961,-2.18741117557472,0.0287125210720134,0.0730207959399301
"241035",2.5843952723512,-2.33602123773068,2.09874173834761,-1.11305797900121,0.265683529365108,0.404871784483989
"17215",772.896318874075,-1.43409560224993,0.525277471404351,-2.73016773100095,0.00633021091257887,0.0216532048855199
"74229",52.7477388370862,-1.80671915175425,0.531711091084158,-3.39793391947184,0.00067896818158702,0.00335092660123641
"71877",38.5773950415135,-0.520230435337804,0.429150357276925,-1.21223349000291,0.225423015160502,0.359810985248072
"170829",81.7024527156564,0.00498380187110701,0.181272571975104,0.0274934140162776,0.978066192717064,0.98696893031332
"75712",46.8150798016256,-0.835818262592725,0.643474432946153,-1.298914486417,0.193973277599885,0.321346521930634
"14859",24.1757103745447,2.70993527445246,0.688057799890782,3.93852852897332,8.19828474193563e-05,0.000549542729218048
"98582",0.869457517843438,1.66686502735333,1.56273454531487,1.06663350621553,0.286137364082445,NA
"226922",614.754568862916,1.15319605624065,0.272768554795555,4.2277455959137,2.3604446387691e-05,0.000185390201597734
"116837",1.78189782140728,0.21259889870704,1.68171371651402,0.126418008380006,0.899401047886856,0.940642379169403
"70155",2521.85249128922,0.796675899615213,0.195689596970275,4.07112034543272,4.67875685295049e-05,0.000336317042664776
"100503399",4.06190500711947,2.3321200952405,1.07539862437467,2.16860989253785,0.0301123134955824,0.0759370777510392
"280645",63.6374560311763,0.54788729417812,0.219580953179394,2.49514944827889,0.0125904090232002,0.0376500018475868
"98366",645.786818872299,0.643323100574226,0.153216876987838,4.19877439888877,2.6836351873792e-05,0.000207460234594646
"68002",116.300073945772,0.616468034933111,0.252795280137022,2.43860579437626,0.0147440422327443,0.0429087258994365
"68187",607.880321402775,0.370864304157182,0.170394223402516,2.17650749392545,0.0295173339381081,0.0747026965984744
"12839",2607.08128220378,1.71546131613604,0.752579768366593,2.27944118117777,0.0226408526786191,0.0604450331729142
"12823",2.79447303790685,-0.797485675191638,1.14486328353409,-0.696577212896438,0.486067420525041,0.625943954721379
"68421",1153.47921777409,0.325787378929845,0.198788708188816,1.6388625988776,0.101241878535122,0.197127692004759
"665903",144.565194329139,-0.33689577470902,0.162739619100436,-2.07015216436695,0.0384380972256931,0.0922076035001386
"213109",1866.49491015224,-0.211692829738924,0.178203090692935,-1.18793018076042,0.234860917995503,0.370499272079344
"19243",1526.17349609037,-0.403897029385672,0.0976407334377586,-4.13656283771299,3.52546844012761e-05,0.00026289539930741
"624262",2.62304964229644,-1.16549161594932,0.90281555454668,-1.29095207773036,0.196720295396778,0.324742576408911
"19076",298.476625418332,-0.57782736577623,0.173625653039753,-3.32800686799393,0.000874697100475911,0.00417154169443024
"67503",4.84942638629882,-0.259144084801405,0.741505887525051,-0.349483516127376,0.72672634384283,0.821836425994898
"19335",180.952819255545,-0.226247605559696,0.320337279106301,-0.706279350910691,0.480014432051533,0.620466547034383
"213539",873.354650207095,0.276304156701314,0.189107996501125,1.46109187244058,0.143990230386005,0.256858025848795
"98403",392.536680102378,-0.261478021657881,0.167895460597074,-1.55738589195923,0.119378893666705,0.223211296428146
"433287",146.067003565826,-0.312241110713645,0.153911510155506,-2.02870539310653,0.042488306264412,0.0999296513616163
"320705",4.87424261233338,0.574229836162344,0.824790026348999,0.696213360755852,0.486295221658047,0.625976270389817
"13518",19194.7989698168,0.585533530220599,0.274197184813502,2.13544690700911,0.032724522625885,0.0811375663930031
"69668",179.906369706989,-0.354016370001869,0.273276859938524,-1.29544949426566,0.195165213507421,0.322790511489655
"27993",630.875167334118,-0.323752299480834,0.194473762891625,-1.66476081229144,0.0959604850489309,0.189343342267189
"52318",175.945290395438,-1.00322039781551,0.148309134246735,-6.76438712228267,1.33874685473347e-11,4.48012014543413e-10
"19253",708.424222670947,0.0459119058906121,0.43921532670629,0.10453165702324,0.916747447211351,0.951579012487983
"21756",0.766959894991863,1.27838467777711,1.55375456511593,0.82277130923939,0.410638055124931,NA
"226970",100.472058751826,-0.843383065740064,0.349322161846726,-2.41434171047561,0.01576367072284,0.0451706479129875
"214469",4239.96309876471,-0.0230142067772806,0.0786208328261377,-0.292724026825998,0.769733103188233,0.852194191728661
"226971",488.039149612714,-0.923085155642924,0.244291314210072,-3.77862454351996,0.00015769697837176,0.000968334931708386
"50785",3354.24129302775,-0.163741817333907,0.218686528843202,-0.748751275170265,0.454007132421295,0.596724943593005
"320011",2584.48212800999,0.547049813580977,0.230271969140275,2.37566828313233,0.0175172026742015,0.0492402481467441
"214854",60.7146490781457,-1.82598349395302,0.42630263027017,-4.28330337252622,1.84138829090433e-05,0.000148849757597622
"214855",6333.0663821886,-0.140402041556781,0.108820514818337,-1.29021666356905,0.196975442047001,0.325133449935484
"226976",1775.1490268292,-0.0904504317732686,0.0939135877892716,-0.963124015411126,0.335485291210104,0.480004534897961
"214895",391.643930489608,0.181494449427952,0.1779520114055,1.01990670402921,0.30777270976212,0.450438184599769
"94220",653.012943153669,-0.41966059310545,0.237692062691866,-1.76556418566438,0.0774689929905422,0.160307841368974
"94218",291.126994039557,-0.138052393971327,0.326620125711163,-0.42266958801372,0.672536347206453,0.78091009227302
"78321",121.36360321304,0.484712414647832,0.183342771511866,2.6437497952651,0.00819932404752475,0.0267513147094233
"109346",116.756319898952,0.609884933715389,0.215356983413951,2.83197193816135,0.00462619084619873,0.0167196956828401
"20353",3365.2505350833,-1.30592296378419,0.196906382422395,-6.63220230709832,3.30714868633107e-11,1.03256531206559e-09
"381337",23.3654297670948,-0.309626189398238,0.690020973251143,-0.448719968524123,0.653633677916831,0.766136369441823
"12859",698.607338325308,0.365457342677827,0.188924785063582,1.93440655525866,0.0530631611194376,0.11921029711896
"226977",2105.83679475975,0.353447189550483,0.0933238016555069,3.78732095436049,0.000152280342936739,0.00093865560968283
"71166",4.12527893832237,-0.636146943795758,0.718080928652391,-0.885898675779627,0.375672129778163,0.521650616790557
"22637",4.0271127421065,-1.48220903589473,1.19178771013437,-1.2436854511007,0.21361535265429,0.345512342443024
